State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,Current_order_status,Order_code,Issuing_Jurisdiction,Stay_at_Home_Order_Recommendation,Effective_date,Expiration_date,Effective_NA_Reason,Expiration_NA_Reason,Date_Signed,Express_Preemption,origin_dataset,County,Source_of_Action,URL,Citation,flag
PA,Jefferson County,42,65,5/10/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/8/2020,NA,NA,Upon further order,5/7/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,"Pa. Exec. Order (May 7, 2020) (Yellow Phase Order)",2
PA,Jefferson County,42,65,5/11/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/8/2020,NA,NA,Upon further order,5/7/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,"Pa. Exec. Order (May 7, 2020) (Yellow Phase Order)",2
PA,Jefferson County,42,65,5/12/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/8/2020,NA,NA,Upon further order,5/7/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,"Pa. Exec. Order (May 7, 2020) (Yellow Phase Order)",2
PA,Jefferson County,42,65,5/13/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/8/2020,NA,NA,Upon further order,5/7/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,"Pa. Exec. Order (May 7, 2020) (Yellow Phase Order)",2
PA,Jefferson County,42,65,5/14/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/8/2020,NA,NA,Upon further order,5/7/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,"Pa. Exec. Order (May 7, 2020) (Yellow Phase Order)",2
PA,Jefferson County,42,65,5/15/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/16/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/17/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/18/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/19/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/20/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/21/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/15/2020,NA,NA,Upon further order,5/14/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200514-TWW-amendment-to-yellow-phase-order.pdf,"Pa. Exec. Order (May 14, 2020) (Yellow Phase Order Amendment)",2
PA,Jefferson County,42,65,5/22/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/23/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/24/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/25/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/26/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/27/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/28/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/22/2020,NA,NA,NA,5/15/2020,Unknown,state.terr,NA,Press Release,https://www.governor.pa.gov/newsroom/gov-wolf-12-more-counties-to-move-to-yellow-phase-on-may-22/,"Pa. Press Release Yellow Phase on May 22 (May 15, 2020)",2
PA,Jefferson County,42,65,5/29/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,5/30/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,5/31/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,6/1/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,6/2/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,6/3/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,6/4/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Jefferson County,42,65,6/5/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
